timestamps,time,summary,icon,precipIntensity,precipProbability,precipType,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipAccumulation,latitude,longitude
2020-10-12 06:00:00+00:00,1602482400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,50.25,50.25,40.66,0.7,1026.7,7.95,14.01,32,0.7,0,10.0,274.1,,42.363796,-71.1087861286
2020-10-12 07:00:00+00:00,1602486000,Overcast,cloudy,0.0,0.0,,49.73,46.84,40.29,0.7,1026.5,7.05,14.33,40,0.89,0,10.0,273.3,,42.363796,-71.1087861286
2020-10-12 08:00:00+00:00,1602489600,Overcast,cloudy,0.0007,0.01,rain,49.94,46.23,39.9,0.68,1026.9,9.22,14.36,63,0.93,0,10.0,274.1,,42.363796,-71.1087861286
2020-10-12 09:00:00+00:00,1602493200,Overcast,cloudy,0.0002,0.01,rain,50.22,50.22,40.5,0.69,1026.9,6.28,15.38,52,0.97,0,10.0,275.1,,42.363796,-71.1087861286
2020-10-12 10:00:00+00:00,1602496800,Overcast,cloudy,0.0,0.0,,50.13,50.13,39.67,0.67,1026.9,6.81,16.09,58,0.97,0,10.0,276.5,,42.363796,-71.1087861286
2020-10-12 11:00:00+00:00,1602500400,Overcast,cloudy,0.0,0.0,,50.24,50.24,39.52,0.67,1026.8,8.61,15.46,41,0.98,0,10.0,278.1,,42.363796,-71.1087861286
2020-10-12 12:00:00+00:00,1602504000,Overcast,cloudy,0.0004,0.01,rain,50.94,50.94,40.48,0.67,1027.5,9.59,15.56,36,0.89,0,10.0,279.4,,42.363796,-71.1087861286
2020-10-12 13:00:00+00:00,1602507600,Overcast,cloudy,0.0004,0.01,rain,51.76,51.76,40.98,0.67,1027.7,9.63,16.55,64,0.88,1,10.0,279.5,,42.363796,-71.1087861286
2020-10-12 14:00:00+00:00,1602511200,Mostly Cloudy,partly-cloudy-day,0.0006,0.02,rain,52.71,52.71,41.62,0.66,1028.0,8.35,16.39,59,0.84,2,10.0,280.3,,42.363796,-71.1087861286
2020-10-12 15:00:00+00:00,1602514800,Overcast,cloudy,0.0006,0.03,rain,53.81,53.81,42.34,0.65,1027.8,10.61,16.82,70,0.93,3,10.0,280.7,,42.363796,-71.1087861286
2020-10-12 16:00:00+00:00,1602518400,Overcast,cloudy,0.0009,0.04,rain,53.75,53.75,42.25,0.65,1027.3,11.16,18.89,73,0.97,3,10.0,280.1,,42.363796,-71.1087861286
2020-10-12 17:00:00+00:00,1602522000,Overcast,cloudy,0.0,0.0,,54.02,54.02,42.48,0.65,1026.7,11.48,19.36,80,0.95,3,10.0,279.1,,42.363796,-71.1087861286
2020-10-12 18:00:00+00:00,1602525600,Overcast,cloudy,0.0,0.0,,54.0,54.0,43.29,0.67,1025.8,11.5,19.5,80,0.91,3,10.0,278.2,,42.363796,-71.1087861286
2020-10-12 19:00:00+00:00,1602529200,Overcast,cloudy,0.0008,0.06,rain,54.05,54.05,44.09,0.69,1025.5,12.43,18.45,72,0.94,2,10.0,279.9,,42.363796,-71.1087861286
2020-10-12 20:00:00+00:00,1602532800,Overcast,cloudy,0.0007,0.06,rain,53.73,53.73,45.12,0.73,1025.0,9.46,18.74,59,0.99,1,10.0,280.3,,42.363796,-71.1087861286
2020-10-12 21:00:00+00:00,1602536400,Overcast,cloudy,0.0011,0.05,rain,53.73,53.73,46.18,0.76,1024.6,8.63,18.87,62,1.0,0,10.0,280.4,,42.363796,-71.1087861286
2020-10-12 22:00:00+00:00,1602540000,Overcast,cloudy,0.0016,0.03,rain,54.03,54.03,47.04,0.77,1024.4,9.29,18.33,76,0.99,0,10.0,280.0,,42.363796,-71.1087861286
2020-10-12 23:00:00+00:00,1602543600,Overcast,cloudy,0.0003,0.02,rain,54.25,54.25,47.04,0.77,1024.5,8.72,20.54,80,0.95,0,10.0,279.4,,42.363796,-71.1087861286
2020-10-13 00:00:00+00:00,1602547200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,54.24,54.24,46.64,0.75,1023.9,8.47,17.66,73,0.84,0,10.0,278.5,,42.363796,-71.1087861286
2020-10-13 01:00:00+00:00,1602550800,Mostly Cloudy,partly-cloudy-night,0.0007,0.01,rain,53.88,53.88,46.19,0.75,1023.8,8.09,17.64,77,0.79,0,10.0,277.3,,42.363796,-71.1087861286
2020-10-13 02:00:00+00:00,1602554400,Mostly Cloudy,partly-cloudy-night,0.0009,0.01,rain,53.79,53.79,46.41,0.76,1023.6,9.93,17.53,88,0.77,0,10.0,275.7,,42.363796,-71.1087861286
2020-10-13 03:00:00+00:00,1602558000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,53.8,53.8,46.92,0.77,1023.0,7.45,18.5,74,0.77,0,10.0,274.1,,42.363796,-71.1087861286
2020-10-13 04:00:00+00:00,1602561600,Mostly Cloudy,partly-cloudy-night,0.0006,0.01,rain,53.92,53.92,47.37,0.78,1022.5,9.27,19.08,78,0.81,0,10.0,271.6,,42.363796,-71.1087861286
2020-10-13 05:00:00+00:00,1602565200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,,54.19,54.19,48.42,0.81,1021.8,8.77,20.93,62,0.86,0,10.0,268.8,,42.363796,-71.1087861286
2020-10-13 06:00:00+00:00,1602568800,Overcast,cloudy,0.0011,0.03,rain,54.23,54.23,48.9,0.82,1021.3,9.88,19.25,69,0.94,0,10.0,266.5,,42.363796,-71.1087861286
2020-10-13 07:00:00+00:00,1602572400,Overcast,cloudy,0.0026,0.09,rain,54.23,54.23,49.16,0.83,1020.7,9.29,21.12,77,0.97,0,10.0,261.7,,42.363796,-71.1087861286
2020-10-13 08:00:00+00:00,1602576000,Overcast,cloudy,0.0077,0.17,rain,54.33,54.33,49.39,0.83,1020.1,11.15,21.28,66,0.98,0,10.0,261.2,,42.363796,-71.1087861286
2020-10-13 09:00:00+00:00,1602579600,Overcast,cloudy,0.0132,0.23,rain,54.04,54.04,49.39,0.84,1019.6,9.91,21.0,55,1.0,0,10.0,261.1,,42.363796,-71.1087861286
2020-10-13 10:00:00+00:00,1602583200,Possible Light Rain,rain,0.0182,0.37,rain,53.33,53.33,49.83,0.88,1019.1,10.39,22.36,67,0.97,0,9.464,261.3,,42.363796,-71.1087861286
2020-10-13 11:00:00+00:00,1602586800,Rain,rain,0.0712,0.71,rain,53.41,53.41,51.03,0.92,1018.6,12.31,22.46,65,1.0,0,8.414,261.8,,42.363796,-71.1087861286
2020-10-13 12:00:00+00:00,1602590400,Rain,rain,0.0573,0.74,rain,54.06,54.06,52.21,0.93,1018.4,9.73,21.25,66,0.99,0,8.092,262.1,,42.363796,-71.1087861286
2020-10-13 13:00:00+00:00,1602594000,Rain,rain,0.0442,0.78,rain,54.54,54.54,53.14,0.95,1017.9,9.81,23.82,71,1.0,1,7.447,264.1,,42.363796,-71.1087861286
2020-10-13 14:00:00+00:00,1602597600,Rain,rain,0.0511,0.83,rain,55.36,55.36,54.12,0.96,1017.2,10.44,23.39,68,1.0,2,7.195,264.0,,42.363796,-71.1087861286
2020-10-13 15:00:00+00:00,1602601200,Rain,rain,0.0815,0.86,rain,55.84,55.84,54.79,0.96,1016.5,9.65,24.37,50,1.0,3,7.48,263.9,,42.363796,-71.1087861286
2020-10-13 16:00:00+00:00,1602604800,Rain,rain,0.0977,0.87,rain,56.32,56.32,55.26,0.96,1015.4,10.97,23.69,44,1.0,3,7.791,263.6,,42.363796,-71.1087861286
2020-10-13 17:00:00+00:00,1602608400,Rain,rain,0.122,0.87,rain,56.77,56.77,55.91,0.97,1014.1,8.74,21.75,63,1.0,3,6.11,263.1,,42.363796,-71.1087861286
2020-10-13 18:00:00+00:00,1602612000,Rain,rain,0.1261,0.88,rain,57.2,57.23,56.66,0.98,1012.9,9.81,19.52,53,1.0,3,5.948,263.0,,42.363796,-71.1087861286
2020-10-13 19:00:00+00:00,1602615600,Rain,rain,0.1092,0.87,rain,58.1,58.13,56.96,0.96,1012.1,7.35,14.69,48,1.0,2,4.504,262.4,,42.363796,-71.1087861286
2020-10-13 20:00:00+00:00,1602619200,Rain,rain,0.1646,0.89,rain,58.49,58.52,57.18,0.95,1011.2,6.6,13.13,39,1.0,1,4.614,264.1,,42.363796,-71.1087861286
2020-10-13 21:00:00+00:00,1602622800,Rain,rain,0.1101,0.89,rain,57.68,57.76,57.17,0.98,1010.5,6.79,12.64,21,0.95,0,7.019,265.5,,42.363796,-71.1087861286
2020-10-13 22:00:00+00:00,1602626400,Rain,rain,0.0502,0.86,rain,57.32,57.37,56.78,0.98,1009.8,4.97,11.5,17,0.99,0,6.704,266.8,,42.363796,-71.1087861286
2020-10-13 23:00:00+00:00,1602630000,Light Rain,rain,0.0345,0.81,rain,56.37,56.38,56.21,0.99,1009.5,6.38,13.19,0,1.0,0,5.297,267.8,,42.363796,-71.1087861286
2020-10-14 00:00:00+00:00,1602633600,Rain,rain,0.0602,0.68,rain,55.17,55.17,54.92,0.99,1009.2,7.0,15.52,351,0.99,0,5.258,268.3,,42.363796,-71.1087861286
2020-10-14 01:00:00+00:00,1602637200,Rain,rain,0.0597,0.62,rain,53.48,53.48,52.87,0.98,1009.2,9.54,16.76,339,0.98,0,5.671,267.8,,42.363796,-71.1087861286
2020-10-14 02:00:00+00:00,1602640800,Rain,rain,0.0435,0.57,rain,52.48,52.48,51.73,0.97,1009.2,9.67,18.0,339,0.96,0,6.553,266.8,,42.363796,-71.1087861286
2020-10-14 03:00:00+00:00,1602644400,Possible Drizzle,rain,0.0089,0.51,rain,51.8,51.8,51.06,0.97,1009.3,8.66,17.98,325,0.97,0,7.002,266.4,,42.363796,-71.1087861286
2020-10-14 04:00:00+00:00,1602648000,Overcast,cloudy,0.0038,0.14,rain,51.47,51.47,50.54,0.97,1008.9,8.35,17.5,330,0.89,0,7.889,266.4,,42.363796,-71.1087861286
2020-10-14 05:00:00+00:00,1602651600,Mostly Cloudy,partly-cloudy-night,0.0023,0.06,rain,51.41,51.41,50.44,0.96,1008.4,7.64,16.61,331,0.69,0,10.0,266.4,,42.363796,-71.1087861286
2020-10-14 06:00:00+00:00,1602655200,Partly Cloudy,partly-cloudy-night,0.0004,0.02,rain,51.23,51.23,50.1,0.96,1008.2,5.99,15.21,313,0.57,0,10.0,267.7,,42.363796,-71.1087861286
2020-10-14 07:00:00+00:00,1602658800,Partly Cloudy,partly-cloudy-night,0.0,0.0,,51.19,51.19,49.94,0.95,1007.9,6.87,15.26,317,0.49,0,10.0,269.8,,42.363796,-71.1087861286
2020-10-14 08:00:00+00:00,1602662400,Partly Cloudy,partly-cloudy-night,0.0005,0.02,rain,51.08,51.08,49.26,0.93,1008.6,7.64,14.23,305,0.42,0,10.0,273.5,,42.363796,-71.1087861286
2020-10-14 09:00:00+00:00,1602666000,Partly Cloudy,partly-cloudy-night,0.0006,0.02,rain,51.44,51.44,48.75,0.9,1009.4,8.18,16.1,302,0.35,0,10.0,276.7,,42.363796,-71.1087861286
2020-10-14 10:00:00+00:00,1602669600,Clear,clear-night,0.0,0.0,,51.74,51.74,48.48,0.89,1009.6,7.95,17.5,304,0.3,0,10.0,279.0,,42.363796,-71.1087861286
2020-10-14 11:00:00+00:00,1602673200,Clear,clear-night,0.0,0.0,,51.35,51.35,48.08,0.89,1010.2,7.75,18.31,301,0.16,0,10.0,280.9,,42.363796,-71.1087861286
2020-10-14 12:00:00+00:00,1602676800,Clear,clear-day,0.0,0.0,,52.32,52.32,48.45,0.87,1010.9,7.5,18.92,303,0.01,0,10.0,282.1,,42.363796,-71.1087861286
2020-10-14 13:00:00+00:00,1602680400,Clear,clear-day,0.0,0.0,,55.38,55.38,49.62,0.81,1011.8,7.79,19.15,312,0.0,1,10.0,283.4,,42.363796,-71.1087861286
2020-10-14 14:00:00+00:00,1602684000,Clear,clear-day,0.0,0.0,,58.16,58.16,49.93,0.74,1012.2,6.76,18.15,298,0.0,2,10.0,281.3,,42.363796,-71.1087861286
2020-10-14 15:00:00+00:00,1602687600,Clear,clear-day,0.0003,0.01,rain,60.57,60.57,48.4,0.64,1012.7,7.81,17.77,308,0.01,3,10.0,280.2,,42.363796,-71.1087861286
2020-10-14 16:00:00+00:00,1602691200,Clear,clear-day,0.0003,0.01,rain,63.35,63.35,47.81,0.57,1012.7,8.01,16.67,308,0.02,4,10.0,282.0,,42.363796,-71.1087861286
2020-10-14 17:00:00+00:00,1602694800,Clear,clear-day,0.0,0.0,,66.41,66.41,46.58,0.49,1012.2,5.88,15.9,283,0.01,4,10.0,285.4,,42.363796,-71.1087861286
2020-10-14 18:00:00+00:00,1602698400,Clear,clear-day,0.0,0.0,,68.34,68.34,46.82,0.46,1011.8,6.98,16.65,300,0.01,3,10.0,288.3,,42.363796,-71.1087861286
2020-10-14 19:00:00+00:00,1602702000,Clear,clear-day,0.0,0.0,,69.31,69.31,45.36,0.42,1011.9,6.03,15.51,301,0.01,2,10.0,293.9,,42.363796,-71.1087861286
2020-10-14 20:00:00+00:00,1602705600,Clear,clear-day,0.0,0.0,,69.1,69.1,44.65,0.41,1012.3,5.19,15.86,280,0.01,1,10.0,294.6,,42.363796,-71.1087861286
2020-10-14 21:00:00+00:00,1602709200,Clear,clear-day,0.0,0.0,,68.36,68.36,45.06,0.43,1012.9,4.78,11.89,297,0.01,0,10.0,294.1,,42.363796,-71.1087861286
2020-10-14 22:00:00+00:00,1602712800,Clear,clear-night,0.0,0.0,,65.36,65.36,46.29,0.5,1013.9,3.55,6.38,279,0.04,0,10.0,292.4,,42.363796,-71.1087861286
2020-10-14 23:00:00+00:00,1602716400,Clear,clear-night,0.0,0.0,,59.46,59.46,48.29,0.66,1014.3,4.35,7.67,222,0.02,0,10.0,289.4,,42.363796,-71.1087861286
2020-10-15 00:00:00+00:00,1602720000,Clear,clear-night,0.0008,0.01,rain,59.09,59.09,46.52,0.63,1015.0,3.32,4.83,235,0.05,0,10.0,286.3,,42.363796,-71.1087861286
2020-10-15 01:00:00+00:00,1602723600,Clear,clear-night,0.0005,0.01,rain,57.76,57.76,46.26,0.65,1015.6,4.23,6.32,266,0.06,0,10.0,282.8,,42.363796,-71.1087861286
2020-10-15 02:00:00+00:00,1602727200,Clear,clear-night,0.0,0.0,,56.21,56.21,47.35,0.72,1015.8,3.14,7.68,233,0.07,0,10.0,282.5,,42.363796,-71.1087861286
2020-10-15 03:00:00+00:00,1602730800,Clear,clear-night,0.0,0.0,,54.37,54.37,47.27,0.77,1016.2,3.67,6.93,230,0.11,0,10.0,279.7,,42.363796,-71.1087861286
2020-10-15 04:00:00+00:00,1602734400,Clear,clear-night,0.0009,0.01,rain,53.1,53.1,47.02,0.8,1016.6,3.69,6.47,233,0.13,0,10.0,277.3,,42.363796,-71.1087861286
2020-10-15 05:00:00+00:00,1602738000,Clear,clear-night,0.0,0.0,,51.94,51.94,46.73,0.82,1016.4,3.38,5.09,240,0.11,0,10.0,275.0,,42.363796,-71.1087861286
2020-10-15 06:00:00+00:00,1602741600,Clear,clear-night,0.0004,0.01,rain,50.7,50.7,46.08,0.84,1016.8,1.9,3.49,247,0.13,0,10.0,273.3,,42.363796,-71.1087861286
2020-10-15 07:00:00+00:00,1602745200,Clear,clear-night,0.0004,0.01,rain,50.06,50.06,45.7,0.85,1016.8,1.89,3.27,234,0.15,0,10.0,272.3,,42.363796,-71.1087861286
2020-10-15 08:00:00+00:00,1602748800,Clear,clear-night,0.0,0.0,,50.19,50.19,45.78,0.85,1017.0,3.31,4.01,214,0.13,0,10.0,272.1,,42.363796,-71.1087861286
2020-10-15 09:00:00+00:00,1602752400,Clear,clear-night,0.0008,0.01,rain,50.19,50.19,45.91,0.85,1017.7,2.5,4.16,216,0.14,0,10.0,271.1,,42.363796,-71.1087861286
2020-10-15 10:00:00+00:00,1602756000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,49.52,49.52,45.38,0.86,1017.8,2.55,4.18,200,0.44,0,10.0,268.5,,42.363796,-71.1087861286
2020-10-15 11:00:00+00:00,1602759600,Partly Cloudy,partly-cloudy-night,0.0002,0.01,rain,49.73,49.73,45.78,0.86,1018.1,2.73,5.1,201,0.42,0,10.0,265.2,,42.363796,-71.1087861286
2020-10-15 12:00:00+00:00,1602763200,Clear,clear-day,0.0007,0.01,rain,51.3,51.3,47.77,0.88,1018.2,3.56,6.87,177,0.25,0,9.92,262.6,,42.363796,-71.1087861286
2020-10-15 13:00:00+00:00,1602766800,Clear,clear-day,0.0,0.0,,54.98,54.98,51.28,0.87,1018.1,4.77,12.29,191,0.3,1,9.592,263.9,,42.363796,-71.1087861286
2020-10-15 14:00:00+00:00,1602770400,Partly Cloudy,partly-cloudy-day,0.0003,0.01,rain,60.5,60.5,54.54,0.81,1018.0,8.19,18.0,170,0.38,2,10.0,263.7,,42.363796,-71.1087861286
2020-10-15 15:00:00+00:00,1602774000,Partly Cloudy,partly-cloudy-day,0.0,0.0,,66.33,66.33,55.25,0.68,1017.5,8.62,20.65,179,0.49,3,10.0,263.4,,42.363796,-71.1087861286
2020-10-15 16:00:00+00:00,1602777600,Partly Cloudy,partly-cloudy-day,0.0,0.0,,69.94,69.94,52.68,0.54,1016.7,11.25,24.78,179,0.41,4,10.0,262.6,,42.363796,-71.1087861286
2020-10-15 17:00:00+00:00,1602781200,Partly Cloudy,partly-cloudy-day,0.0,0.0,,71.72,71.72,50.32,0.47,1015.8,13.37,25.63,187,0.32,4,10.0,261.8,,42.363796,-71.1087861286
2020-10-15 18:00:00+00:00,1602784800,Clear,clear-day,0.0,0.0,,72.02,72.02,50.49,0.47,1014.7,13.73,26.36,191,0.28,3,10.0,261.2,,42.363796,-71.1087861286
2020-10-15 19:00:00+00:00,1602788400,Clear,clear-day,0.0,0.0,,72.02,72.02,51.07,0.48,1015.1,12.77,27.59,189,0.2,2,10.0,264.2,,42.363796,-71.1087861286
2020-10-15 20:00:00+00:00,1602792000,Clear,clear-day,0.0,0.0,,70.47,70.47,52.48,0.53,1015.3,13.67,28.03,184,0.12,1,10.0,264.0,,42.363796,-71.1087861286
2020-10-15 21:00:00+00:00,1602795600,Clear,clear-day,0.0,0.0,,68.65,68.65,54.22,0.6,1015.5,13.15,28.51,187,0.08,0,10.0,263.8,,42.363796,-71.1087861286
2020-10-15 22:00:00+00:00,1602799200,Clear,clear-night,0.0,0.0,,66.51,66.51,54.87,0.66,1015.5,12.73,27.27,183,0.13,0,10.0,263.8,,42.363796,-71.1087861286
2020-10-15 23:00:00+00:00,1602802800,Clear,clear-night,0.0009,0.01,rain,64.71,64.71,55.47,0.72,1016.1,10.54,28.33,193,0.17,0,10.0,263.7,,42.363796,-71.1087861286
2020-10-16 00:00:00+00:00,1602806400,Clear,clear-night,0.0006,0.01,rain,63.62,63.62,56.51,0.78,1016.2,12.61,27.63,181,0.16,0,10.0,263.9,,42.363796,-71.1087861286
2020-10-16 01:00:00+00:00,1602810000,Clear,clear-night,0.0007,0.01,rain,62.88,62.88,57.11,0.81,1016.7,10.52,24.01,180,0.12,0,10.0,265.0,,42.363796,-71.1087861286
2020-10-16 02:00:00+00:00,1602813600,Clear,clear-night,0.0,0.0,,62.39,62.39,57.17,0.83,1016.8,10.73,20.46,178,0.17,0,10.0,265.6,,42.363796,-71.1087861286
2020-10-16 03:00:00+00:00,1602817200,Clear,clear-night,0.0008,0.01,rain,61.93,61.93,57.29,0.85,1017.7,7.55,18.46,191,0.12,0,10.0,266.0,,42.363796,-71.1087861286
2020-10-16 04:00:00+00:00,1602820800,Clear,clear-night,0.001,0.01,rain,61.63,61.63,57.7,0.87,1017.5,6.94,18.21,188,0.19,0,10.0,266.0,,42.363796,-71.1087861286
2020-10-16 05:00:00+00:00,1602824400,Clear,clear-night,0.0003,0.01,rain,61.44,61.51,58.49,0.9,1017.0,7.01,16.89,176,0.22,0,10.0,265.7,,42.363796,-71.1087861286
2020-10-16 06:00:00+00:00,1602828000,Partly Cloudy,partly-cloudy-night,0.0,0.0,,61.92,62.06,59.06,0.9,1016.8,6.29,14.72,178,0.33,0,10.0,265.6,,42.363796,-71.1087861286
2020-10-16 07:00:00+00:00,1602831600,Partly Cloudy,partly-cloudy-night,0.0,0.0,,61.87,62.08,59.5,0.92,1016.4,6.77,15.05,178,0.4,0,10.0,265.2,,42.363796,-71.1087861286
2020-10-16 08:00:00+00:00,1602835200,Partly Cloudy,partly-cloudy-night,0.0,0.0,,62.56,62.82,60.09,0.92,1016.2,7.54,15.88,167,0.49,0,10.0,265.3,,42.363796,-71.1087861286
2020-10-16 09:00:00+00:00,1602838800,Mostly Cloudy,partly-cloudy-night,0.0003,0.01,rain,63.42,63.74,60.76,0.91,1016.6,6.41,15.99,171,0.67,0,10.0,265.5,,42.363796,-71.1087861286
2020-10-16 10:00:00+00:00,1602842400,Mostly Cloudy,partly-cloudy-night,0.0006,0.02,rain,64.02,64.41,61.39,0.91,1016.9,6.06,16.15,172,0.65,0,10.0,265.9,,42.363796,-71.1087861286
2020-10-16 11:00:00+00:00,1602846000,Mostly Cloudy,partly-cloudy-night,0.0011,0.03,rain,64.23,64.67,61.79,0.92,1016.9,5.4,15.92,169,0.6,0,10.0,266.3,,42.363796,-71.1087861286
2020-10-16 12:00:00+00:00,1602849600,Mostly Cloudy,partly-cloudy-day,0.0003,0.01,rain,64.75,65.23,62.2,0.91,1017.1,6.2,15.03,168,0.62,0,10.0,266.8,,42.363796,-71.1087861286
2020-10-16 13:00:00+00:00,1602853200,Mostly Cloudy,partly-cloudy-day,0.0005,0.02,rain,66.45,66.97,63.07,0.89,1017.4,6.26,16.33,187,0.65,1,10.0,267.7,,42.363796,-71.1087861286
2020-10-16 14:00:00+00:00,1602856800,Mostly Cloudy,partly-cloudy-day,0.0017,0.03,rain,67.97,68.59,64.22,0.88,1017.5,7.86,17.36,178,0.63,2,10.0,268.4,,42.363796,-71.1087861286
2020-10-16 15:00:00+00:00,1602860400,Mostly Cloudy,partly-cloudy-day,0.0046,0.06,rain,69.03,69.74,65.09,0.87,1017.4,8.85,17.64,173,0.63,3,10.0,268.7,,42.363796,-71.1087861286
2020-10-16 16:00:00+00:00,1602864000,Mostly Cloudy,partly-cloudy-day,0.0124,0.13,rain,70.2,70.84,64.88,0.83,1017.1,7.86,17.37,174,0.75,3,9.731,268.2,,42.363796,-71.1087861286
2020-10-16 17:00:00+00:00,1602867600,Rain,rain,0.0371,0.28,rain,68.56,69.03,63.33,0.83,1016.5,7.38,14.57,302,0.84,3,7.873,267.5,,42.363796,-71.1087861286
2020-10-16 18:00:00+00:00,1602871200,Rain,rain,0.0495,0.7,rain,60.56,60.56,57.71,0.9,1016.7,5.73,13.32,326,0.92,3,7.818,266.8,,42.363796,-71.1087861286
2020-10-16 19:00:00+00:00,1602874800,Rain,rain,0.0536,0.75,rain,58.47,58.47,55.92,0.91,1017.2,6.35,13.79,327,0.93,2,8.999,266.4,,42.363796,-71.1087861286
2020-10-16 20:00:00+00:00,1602878400,Rain,rain,0.0844,0.78,rain,56.86,56.86,54.63,0.92,1017.9,8.42,15.56,346,0.96,1,9.302,265.8,,42.363796,-71.1087861286
2020-10-16 21:00:00+00:00,1602882000,Light Rain,rain,0.0314,0.78,rain,55.45,55.45,53.56,0.93,1018.6,8.05,15.42,332,0.99,0,9.853,265.6,,42.363796,-71.1087861286
2020-10-16 22:00:00+00:00,1602885600,Light Rain,rain,0.029,0.78,rain,54.41,54.41,52.74,0.94,1019.2,8.75,16.94,321,0.99,0,9.782,265.8,,42.363796,-71.1087861286
2020-10-16 23:00:00+00:00,1602889200,Light Rain,rain,0.0243,0.68,rain,53.85,53.85,52.07,0.94,1019.5,7.26,14.95,334,0.97,0,10.0,266.4,,42.363796,-71.1087861286
2020-10-17 00:00:00+00:00,1602892800,Possible Drizzle,rain,0.0053,0.44,rain,53.67,53.67,51.7,0.93,1019.6,5.91,12.2,346,0.9,0,10.0,267.2,,42.363796,-71.1087861286
2020-10-17 01:00:00+00:00,1602896400,Overcast,cloudy,0.0028,0.09,rain,53.27,53.27,51.49,0.94,1019.4,4.85,11.54,339,0.9,0,10.0,268.4,,42.363796,-71.1087861286
2020-10-17 02:00:00+00:00,1602900000,Overcast,cloudy,0.0033,0.11,rain,53.18,53.18,51.29,0.93,1019.5,7.37,13.48,350,0.96,0,10.0,271.7,,42.363796,-71.1087861286
2020-10-17 03:00:00+00:00,1602903600,Light Rain,rain,0.019,0.68,rain,52.75,52.75,51.04,0.94,1019.5,6.57,14.47,335,0.93,0,9.478,273.0,,42.363796,-71.1087861286
2020-10-17 04:00:00+00:00,1602907200,Light Rain,rain,0.028,0.76,rain,51.97,51.97,50.29,0.94,1019.0,8.52,17.48,341,0.99,0,8.33,273.6,,42.363796,-71.1087861286
2020-10-17 05:00:00+00:00,1602910800,Rain,rain,0.1037,0.79,rain,50.26,50.26,48.89,0.95,1018.4,8.71,19.87,337,0.97,0,6.994,274.1,,42.363796,-71.1087861286
2020-10-17 06:00:00+00:00,1602914400,Rain,rain,0.1502,0.81,rain,49.08,44.47,47.54,0.94,1018.0,11.33,23.9,324,0.96,0,6.237,275.7,,42.363796,-71.1087861286
2020-10-17 07:00:00+00:00,1602918000,Rain,rain,0.1699,0.84,rain,48.25,43.49,46.65,0.94,1017.4,11.12,24.57,328,0.93,0,5.082,276.0,,42.363796,-71.1087861286
2020-10-17 08:00:00+00:00,1602921600,Rain,rain,0.1687,0.87,rain,48.01,42.93,46.22,0.93,1016.8,11.96,27.28,329,0.9,0,5.604,280.2,,42.363796,-71.1087861286
2020-10-17 09:00:00+00:00,1602925200,Rain,rain,0.218,0.86,rain,47.07,41.52,45.24,0.93,1017.1,12.69,26.49,324,0.96,0,5.488,285.1,,42.363796,-71.1087861286
2020-10-17 10:00:00+00:00,1602928800,Rain,rain,0.1972,0.85,rain,46.07,40.67,44.04,0.93,1017.9,11.39,25.58,325,0.99,0,4.96,290.8,,42.363796,-71.1087861286
2020-10-17 11:00:00+00:00,1602932400,Rain,rain,0.114,0.85,rain,44.46,39.14,42.17,0.92,1018.5,10.08,26.23,332,0.92,0,7.357,297.3,,42.363796,-71.1087861286
2020-10-17 12:00:00+00:00,1602936000,Rain,rain,0.062,0.83,rain,43.2,37.91,40.73,0.91,1019.0,9.28,20.53,328,0.83,0,7.864,304.4,,42.363796,-71.1087861286
2020-10-17 13:00:00+00:00,1602939600,Light Rain,rain,0.025,0.72,rain,43.48,37.76,40.74,0.9,1019.7,10.5,21.25,319,0.86,1,9.342,312.6,,42.363796,-71.1087861286
2020-10-17 14:00:00+00:00,1602943200,Possible Drizzle,rain,0.0076,0.51,rain,44.3,38.55,40.58,0.87,1021.6,11.11,23.21,308,0.85,2,10.0,319.6,,42.363796,-71.1087861286
2020-10-17 15:00:00+00:00,1602946800,Possible Drizzle,rain,0.0048,0.42,rain,47.68,42.28,41.35,0.79,1022.4,12.75,23.91,299,0.61,2,10.0,325.0,,42.363796,-71.1087861286
2020-10-17 16:00:00+00:00,1602950400,Partly Cloudy,partly-cloudy-day,0.0004,0.04,rain,51.34,51.34,40.09,0.65,1022.9,12.07,24.95,312,0.44,3,10.0,329.0,,42.363796,-71.1087861286
2020-10-17 17:00:00+00:00,1602954000,Partly Cloudy,partly-cloudy-day,0.0002,0.03,rain,54.79,54.79,38.57,0.54,1023.0,11.62,26.19,315,0.32,3,10.0,331.4,,42.363796,-71.1087861286
2020-10-17 18:00:00+00:00,1602957600,Clear,clear-day,0.0,0.0,,57.11,57.11,37.17,0.47,1023.2,11.5,22.97,308,0.08,3,10.0,330.8,,42.363796,-71.1087861286
2020-10-17 19:00:00+00:00,1602961200,Clear,clear-day,0.0002,0.01,rain,57.62,57.62,36.3,0.45,1023.9,11.83,23.06,305,0.06,2,10.0,324.9,,42.363796,-71.1087861286
