timestamps,time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone,precipType,latitude,longitude
2020-08-12 08:00:00+00:00,1597219200,Humid and Mostly Cloudy,partly-cloudy-night,0.0,0.0,76.51,77.99,72.63,0.88,1014.2,7.38,17.97,215,0.61,0,10.0,291.7,,42.363796,-71.1087861286
2020-08-12 09:00:00+00:00,1597222800,Humid and Partly Cloudy,partly-cloudy-night,0.001,0.02,77.17,78.66,72.82,0.86,1014.6,5.98,14.93,217,0.41,0,10.0,292.0,rain,42.363796,-71.1087861286
2020-08-12 10:00:00+00:00,1597226400,Humid and Partly Cloudy,partly-cloudy-day,0.0012,0.01,76.95,78.42,72.64,0.87,1014.9,5.09,11.77,229,0.44,0,10.0,292.1,rain,42.363796,-71.1087861286
2020-08-12 11:00:00+00:00,1597230000,Humid and Partly Cloudy,partly-cloudy-day,0.0025,0.01,77.43,78.88,72.66,0.85,1015.4,6.05,13.06,244,0.4,0,10.0,292.3,rain,42.363796,-71.1087861286
2020-08-12 12:00:00+00:00,1597233600,Clear,clear-day,0.0,0.0,79.6,83.11,71.92,0.77,1016.0,5.36,10.86,254,0.16,1,10.0,292.5,,42.363796,-71.1087861286
2020-08-12 13:00:00+00:00,1597237200,Clear,clear-day,0.0,0.0,81.1,85.01,70.89,0.71,1015.7,5.34,11.25,261,0.13,3,10.0,296.8,,42.363796,-71.1087861286
2020-08-12 14:00:00+00:00,1597240800,Clear,clear-day,0.0,0.0,83.25,87.49,70.17,0.65,1016.3,4.82,10.38,304,0.13,5,10.0,297.4,,42.363796,-71.1087861286
2020-08-12 15:00:00+00:00,1597244400,Clear,clear-day,0.0,0.0,85.78,90.3,69.76,0.59,1016.2,5.11,9.58,298,0.15,7,10.0,297.7,,42.363796,-71.1087861286
2020-08-12 16:00:00+00:00,1597248000,Clear,clear-day,0.0,0.0,88.04,92.45,69.05,0.54,1016.0,4.08,9.4,310,0.16,8,10.0,297.3,,42.363796,-71.1087861286
2020-08-12 17:00:00+00:00,1597251600,Clear,clear-day,0.0028,0.01,90.38,94.69,68.41,0.49,1015.8,5.14,11.7,264,0.15,8,10.0,296.5,rain,42.363796,-71.1087861286
2020-08-12 18:00:00+00:00,1597255200,Clear,clear-day,0.0028,0.01,90.44,94.17,67.61,0.47,1015.7,4.03,10.19,280,0.18,7,10.0,295.9,rain,42.363796,-71.1087861286
2020-08-12 19:00:00+00:00,1597258800,Clear,clear-day,0.0037,0.01,91.49,95.51,67.79,0.46,1015.7,4.87,11.25,294,0.24,6,10.0,295.7,rain,42.363796,-71.1087861286
2020-08-12 20:00:00+00:00,1597262400,Clear,clear-day,0.0056,0.01,90.97,95.28,68.28,0.48,1015.5,4.8,12.04,192,0.31,4,10.0,295.4,rain,42.363796,-71.1087861286
2020-08-12 21:00:00+00:00,1597266000,Partly Cloudy,partly-cloudy-day,0.0081,0.02,89.24,93.31,68.32,0.5,1015.6,4.72,10.15,285,0.34,2,10.0,295.0,rain,42.363796,-71.1087861286
2020-08-12 22:00:00+00:00,1597269600,Partly Cloudy,partly-cloudy-day,0.007,0.01,88.6,92.6,68.36,0.51,1015.8,6.03,10.79,305,0.39,1,10.0,295.0,rain,42.363796,-71.1087861286
2020-08-12 23:00:00+00:00,1597273200,Partly Cloudy,partly-cloudy-day,0.0061,0.01,87.25,91.44,68.92,0.55,1016.1,4.07,8.68,265,0.48,0,10.0,295.1,rain,42.363796,-71.1087861286
2020-08-13 00:00:00+00:00,1597276800,Clear,clear-night,0.0033,0.01,84.84,88.67,68.92,0.59,1016.5,3.19,6.69,301,0.31,0,10.0,295.0,rain,42.363796,-71.1087861286
2020-08-13 01:00:00+00:00,1597280400,Clear,clear-night,0.0,0.0,82.81,86.27,68.9,0.63,1016.9,2.56,5.02,291,0.29,0,10.0,297.0,,42.363796,-71.1087861286
2020-08-13 02:00:00+00:00,1597284000,Clear,clear-night,0.0,0.0,81.65,84.81,68.73,0.65,1017.3,2.66,6.22,306,0.22,0,10.0,295.9,,42.363796,-71.1087861286
2020-08-13 03:00:00+00:00,1597287600,Clear,clear-night,0.0,0.0,79.52,82.22,68.96,0.7,1017.4,2.86,6.14,307,0.18,0,10.0,294.9,,42.363796,-71.1087861286
2020-08-13 04:00:00+00:00,1597291200,Clear,clear-night,0.0,0.0,79.37,81.83,68.05,0.68,1017.9,3.26,6.65,305,0.23,0,10.0,294.4,,42.363796,-71.1087861286
2020-08-13 05:00:00+00:00,1597294800,Clear,clear-night,0.0,0.0,78.43,79.16,66.92,0.68,1017.7,3.84,9.21,334,0.3,0,10.0,294.0,,42.363796,-71.1087861286
2020-08-13 06:00:00+00:00,1597298400,Partly Cloudy,partly-cloudy-night,0.0,0.0,77.38,77.96,65.53,0.67,1018.4,3.62,8.98,338,0.4,0,10.0,293.3,,42.363796,-71.1087861286
2020-08-13 07:00:00+00:00,1597302000,Partly Cloudy,partly-cloudy-night,0.0,0.0,76.25,76.74,64.64,0.67,1018.6,4.07,9.15,348,0.52,0,10.0,293.2,,42.363796,-71.1087861286
2020-08-13 08:00:00+00:00,1597305600,Partly Cloudy,partly-cloudy-night,0.0,0.0,74.9,75.31,63.79,0.68,1018.5,3.66,9.03,346,0.48,0,10.0,293.3,,42.363796,-71.1087861286
2020-08-13 09:00:00+00:00,1597309200,Partly Cloudy,partly-cloudy-night,0.0,0.0,73.68,74.01,62.97,0.69,1018.8,4.75,9.53,358,0.48,0,10.0,293.5,,42.363796,-71.1087861286
2020-08-13 10:00:00+00:00,1597312800,Partly Cloudy,partly-cloudy-day,0.0,0.0,73.07,73.33,62.38,0.69,1018.6,4.45,9.32,356,0.46,0,10.0,293.8,,42.363796,-71.1087861286
2020-08-13 11:00:00+00:00,1597316400,Partly Cloudy,partly-cloudy-day,0.0,0.0,74.72,74.97,62.34,0.65,1019.0,5.12,9.15,4,0.39,0,10.0,294.3,,42.363796,-71.1087861286
2020-08-13 12:00:00+00:00,1597320000,Partly Cloudy,partly-cloudy-day,0.0,0.0,77.31,77.57,62.5,0.6,1019.8,4.82,10.37,12,0.4,1,10.0,295.0,,42.363796,-71.1087861286
2020-08-13 13:00:00+00:00,1597323600,Clear,clear-day,0.0,0.0,80.51,81.67,62.17,0.54,1019.7,4.46,8.99,31,0.25,3,10.0,297.4,,42.363796,-71.1087861286
2020-08-13 14:00:00+00:00,1597327200,Partly Cloudy,partly-cloudy-day,0.0,0.0,82.86,83.42,61.27,0.48,1019.9,5.62,9.86,53,0.42,4,10.0,298.9,,42.363796,-71.1087861286
2020-08-13 15:00:00+00:00,1597330800,Partly Cloudy,partly-cloudy-day,0.0,0.0,84.12,84.51,61.26,0.46,1019.6,4.89,8.7,58,0.36,6,10.0,299.8,,42.363796,-71.1087861286
2020-08-13 16:00:00+00:00,1597334400,Partly Cloudy,partly-cloudy-day,0.0,0.0,85.23,85.42,61.02,0.44,1019.3,6.07,8.45,83,0.4,7,10.0,299.6,,42.363796,-71.1087861286
2020-08-13 17:00:00+00:00,1597338000,Partly Cloudy,partly-cloudy-day,0.0,0.0,85.3,85.45,60.9,0.44,1018.9,6.68,9.84,69,0.47,7,10.0,298.8,,42.363796,-71.1087861286
2020-08-13 18:00:00+00:00,1597341600,Partly Cloudy,partly-cloudy-day,0.0,0.0,84.47,84.54,60.38,0.44,1019.2,6.43,10.38,95,0.41,6,10.0,297.8,,42.363796,-71.1087861286
2020-08-13 19:00:00+00:00,1597345200,Partly Cloudy,partly-cloudy-day,0.0,0.0,84.17,84.33,60.52,0.45,1019.0,6.78,10.55,101,0.44,5,10.0,297.1,,42.363796,-71.1087861286
2020-08-13 20:00:00+00:00,1597348800,Partly Cloudy,partly-cloudy-day,0.0,0.0,83.95,84.18,60.67,0.46,1018.6,7.22,9.69,92,0.47,4,10.0,296.3,,42.363796,-71.1087861286
2020-08-13 21:00:00+00:00,1597352400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,82.12,82.66,60.72,0.48,1018.6,6.38,8.83,102,0.71,2,10.0,295.6,,42.363796,-71.1087861286
2020-08-13 22:00:00+00:00,1597356000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,81.22,81.96,60.85,0.5,1018.4,4.62,7.34,107,0.8,1,10.0,294.8,,42.363796,-71.1087861286
2020-08-13 23:00:00+00:00,1597359600,Overcast,cloudy,0.0009,0.01,80.47,81.52,61.59,0.53,1018.5,3.83,6.49,116,0.89,0,10.0,294.1,rain,42.363796,-71.1087861286
2020-08-14 00:00:00+00:00,1597363200,Overcast,cloudy,0.0,0.0,78.88,79.11,61.94,0.56,1017.9,3.43,4.81,119,0.92,0,10.0,293.5,,42.363796,-71.1087861286
2020-08-14 01:00:00+00:00,1597366800,Mostly Cloudy,partly-cloudy-night,0.0004,0.01,77.15,77.39,62.32,0.6,1018.8,2.23,3.5,123,0.73,0,10.0,294.3,rain,42.363796,-71.1087861286
2020-08-14 02:00:00+00:00,1597370400,Partly Cloudy,partly-cloudy-night,0.0005,0.01,75.85,76.15,62.84,0.64,1019.0,2.13,3.27,168,0.48,0,10.0,294.0,rain,42.363796,-71.1087861286
2020-08-14 03:00:00+00:00,1597374000,Partly Cloudy,partly-cloudy-night,0.0007,0.01,74.01,74.38,63.43,0.7,1019.1,1.81,3.51,222,0.34,0,10.0,293.8,rain,42.363796,-71.1087861286
2020-08-14 04:00:00+00:00,1597377600,Clear,clear-night,0.0,0.0,74.15,74.65,64.53,0.72,1018.5,1.61,3.77,220,0.27,0,10.0,293.5,,42.363796,-71.1087861286
2020-08-14 05:00:00+00:00,1597381200,Clear,clear-night,0.0,0.0,73.06,73.58,64.64,0.75,1018.3,1.79,3.66,298,0.19,0,10.0,293.2,,42.363796,-71.1087861286
2020-08-14 06:00:00+00:00,1597384800,Clear,clear-night,0.0,0.0,72.01,72.56,64.62,0.78,1018.4,1.81,3.51,284,0.08,0,10.0,292.2,,42.363796,-71.1087861286
2020-08-14 07:00:00+00:00,1597388400,Clear,clear-night,0.0,0.0,71.11,71.68,64.6,0.8,1017.8,2.19,4.56,278,0.04,0,10.0,292.0,,42.363796,-71.1087861286
2020-08-14 08:00:00+00:00,1597392000,Clear,clear-night,0.0,0.0,69.89,70.45,64.25,0.82,1017.6,2.85,5.55,350,0.08,0,10.0,292.0,,42.363796,-71.1087861286
2020-08-14 09:00:00+00:00,1597395600,Clear,clear-night,0.0005,0.01,69.9,70.4,63.85,0.81,1018.2,3.68,7.5,7,0.02,0,10.0,292.1,rain,42.363796,-71.1087861286
2020-08-14 10:00:00+00:00,1597399200,Clear,clear-day,0.0,0.0,69.17,69.59,63.09,0.81,1017.7,3.07,5.9,352,0.18,0,10.0,292.5,,42.363796,-71.1087861286
2020-08-14 11:00:00+00:00,1597402800,Clear,clear-day,0.0,0.0,71.21,71.59,63.09,0.76,1017.9,3.67,8.68,16,0.24,0,10.0,293.1,,42.363796,-71.1087861286
2020-08-14 12:00:00+00:00,1597406400,Partly Cloudy,partly-cloudy-day,0.0,0.0,74.16,74.52,63.34,0.69,1018.0,5.09,11.56,32,0.47,1,10.0,293.5,,42.363796,-71.1087861286
2020-08-14 13:00:00+00:00,1597410000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,76.61,76.79,61.7,0.6,1018.0,8.42,12.81,36,0.61,2,10.0,293.8,,42.363796,-71.1087861286
2020-08-14 14:00:00+00:00,1597413600,Partly Cloudy,partly-cloudy-day,0.0009,0.01,79.54,79.69,60.99,0.53,1018.6,8.17,12.25,53,0.51,4,10.0,293.2,rain,42.363796,-71.1087861286
2020-08-14 15:00:00+00:00,1597417200,Partly Cloudy,partly-cloudy-day,0.0,0.0,80.46,81.25,60.29,0.5,1018.7,7.92,13.01,57,0.41,6,10.0,292.7,,42.363796,-71.1087861286
2020-08-14 16:00:00+00:00,1597420800,Partly Cloudy,partly-cloudy-day,0.0,0.0,81.38,82.03,60.62,0.49,1018.4,7.14,11.97,63,0.42,7,10.0,292.3,,42.363796,-71.1087861286
2020-08-14 17:00:00+00:00,1597424400,Partly Cloudy,partly-cloudy-day,0.0,0.0,81.28,82.04,60.98,0.5,1018.3,7.61,12.04,66,0.48,7,10.0,291.9,,42.363796,-71.1087861286
2020-08-14 18:00:00+00:00,1597428000,Partly Cloudy,partly-cloudy-day,0.0,0.0,81.26,81.94,60.59,0.5,1018.0,7.67,12.76,63,0.39,7,10.0,289.6,,42.363796,-71.1087861286
2020-08-14 19:00:00+00:00,1597431600,Partly Cloudy,partly-cloudy-day,0.0,0.0,80.32,81.18,60.48,0.51,1017.7,7.77,12.44,74,0.38,5,10.0,289.6,,42.363796,-71.1087861286
2020-08-14 20:00:00+00:00,1597435200,Partly Cloudy,partly-cloudy-day,0.001,0.01,78.69,78.78,60.45,0.54,1017.6,9.12,13.64,75,0.43,4,10.0,290.0,rain,42.363796,-71.1087861286
2020-08-14 21:00:00+00:00,1597438800,Partly Cloudy,partly-cloudy-day,0.0007,0.01,77.96,78.06,60.7,0.55,1017.4,8.48,13.74,78,0.37,2,10.0,290.3,rain,42.363796,-71.1087861286
2020-08-14 22:00:00+00:00,1597442400,Partly Cloudy,partly-cloudy-day,0.0,0.0,77.2,77.27,60.48,0.56,1017.0,7.86,12.96,73,0.41,1,10.0,290.2,,42.363796,-71.1087861286
2020-08-14 23:00:00+00:00,1597446000,Partly Cloudy,partly-cloudy-day,0.0,0.0,75.94,76.01,60.63,0.59,1017.3,6.27,12.5,73,0.39,0,10.0,289.9,,42.363796,-71.1087861286
2020-08-15 00:00:00+00:00,1597449600,Partly Cloudy,partly-cloudy-night,0.0011,0.01,73.24,73.36,61.18,0.66,1017.1,4.83,12.41,65,0.35,0,10.0,289.7,rain,42.363796,-71.1087861286
2020-08-15 01:00:00+00:00,1597453200,Clear,clear-night,0.0,0.0,72.2,72.39,61.66,0.69,1016.7,4.29,11.66,39,0.26,0,10.0,290.7,,42.363796,-71.1087861286
2020-08-15 02:00:00+00:00,1597456800,Clear,clear-night,0.0,0.0,71.71,71.85,61.22,0.7,1017.2,3.63,10.88,29,0.15,0,10.0,290.8,,42.363796,-71.1087861286
2020-08-15 03:00:00+00:00,1597460400,Clear,clear-night,0.0,0.0,70.99,71.14,61.16,0.71,1017.2,4.67,9.99,21,0.04,0,10.0,291.2,,42.363796,-71.1087861286
2020-08-15 04:00:00+00:00,1597464000,Clear,clear-night,0.0,0.0,69.88,70.05,61.18,0.74,1016.5,6.14,11.65,25,0.04,0,10.0,292.0,,42.363796,-71.1087861286
2020-08-15 05:00:00+00:00,1597467600,Clear,clear-night,0.0,0.0,69.07,69.25,61.2,0.76,1016.7,5.79,11.65,20,0.04,0,10.0,293.1,,42.363796,-71.1087861286
2020-08-15 06:00:00+00:00,1597471200,Clear,clear-night,0.0,0.0,68.22,68.37,60.78,0.77,1015.8,5.13,12.73,21,0.06,0,10.0,292.1,,42.363796,-71.1087861286
2020-08-15 07:00:00+00:00,1597474800,Clear,clear-night,0.0006,0.01,67.67,67.75,60.17,0.77,1016.3,6.0,12.81,20,0.03,0,10.0,292.9,rain,42.363796,-71.1087861286
2020-08-15 08:00:00+00:00,1597478400,Clear,clear-night,0.0,0.0,67.01,67.06,59.78,0.78,1015.7,7.29,13.75,28,0.01,0,10.0,293.9,,42.363796,-71.1087861286
2020-08-15 09:00:00+00:00,1597482000,Clear,clear-night,0.0,0.0,66.95,67.03,60.01,0.78,1015.8,8.25,15.75,14,0.0,0,10.0,294.9,,42.363796,-71.1087861286
2020-08-15 10:00:00+00:00,1597485600,Clear,clear-day,0.0006,0.01,66.59,66.88,61.5,0.84,1016.7,8.22,19.3,25,0.26,0,9.452,296.1,rain,42.363796,-71.1087861286
2020-08-15 11:00:00+00:00,1597489200,Mostly Cloudy,partly-cloudy-day,0.0009,0.01,67.68,68.12,62.83,0.84,1017.0,10.13,22.81,37,0.62,0,10.0,297.5,rain,42.363796,-71.1087861286
2020-08-15 12:00:00+00:00,1597492800,Mostly Cloudy,partly-cloudy-day,0.0004,0.01,68.07,68.58,63.44,0.85,1017.6,12.09,22.38,38,0.79,1,10.0,298.0,rain,42.363796,-71.1087861286
2020-08-15 13:00:00+00:00,1597496400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,68.04,68.56,63.53,0.86,1018.3,11.6,22.14,42,0.84,2,10.0,296.7,,42.363796,-71.1087861286
2020-08-15 14:00:00+00:00,1597500000,Overcast,cloudy,0.001,0.01,68.33,68.83,63.45,0.84,1018.7,10.69,19.63,35,0.89,3,10.0,295.1,rain,42.363796,-71.1087861286
2020-08-15 15:00:00+00:00,1597503600,Overcast,cloudy,0.0021,0.01,68.36,68.8,63.02,0.83,1019.1,10.11,20.39,37,0.93,4,10.0,293.9,rain,42.363796,-71.1087861286
2020-08-15 16:00:00+00:00,1597507200,Overcast,cloudy,0.002,0.01,68.47,68.84,62.56,0.81,1019.2,10.25,21.26,36,0.94,5,10.0,293.8,rain,42.363796,-71.1087861286
2020-08-15 17:00:00+00:00,1597510800,Overcast,cloudy,0.0008,0.01,68.59,68.93,62.33,0.8,1019.2,11.62,20.45,51,0.95,5,10.0,294.2,rain,42.363796,-71.1087861286
2020-08-15 18:00:00+00:00,1597514400,Overcast,cloudy,0.0009,0.01,69.1,69.43,62.37,0.79,1019.3,10.81,19.28,38,0.95,4,10.0,299.4,rain,42.363796,-71.1087861286
2020-08-15 19:00:00+00:00,1597518000,Overcast,cloudy,0.0013,0.01,68.8,69.08,61.86,0.79,1019.3,11.36,19.26,48,0.92,4,10.0,298.2,rain,42.363796,-71.1087861286
2020-08-15 20:00:00+00:00,1597521600,Overcast,cloudy,0.0006,0.01,68.85,69.13,61.9,0.79,1019.1,10.9,19.03,40,0.88,3,10.0,295.7,rain,42.363796,-71.1087861286
2020-08-15 21:00:00+00:00,1597525200,Mostly Cloudy,partly-cloudy-day,0.0009,0.01,69.04,69.29,61.76,0.78,1019.2,9.89,20.2,51,0.81,2,10.0,293.7,rain,42.363796,-71.1087861286
2020-08-15 22:00:00+00:00,1597528800,Mostly Cloudy,partly-cloudy-day,0.0013,0.01,68.28,68.51,61.44,0.79,1019.3,7.55,18.32,55,0.76,1,10.0,292.6,rain,42.363796,-71.1087861286
2020-08-15 23:00:00+00:00,1597532400,Mostly Cloudy,partly-cloudy-day,0.0006,0.04,67.62,67.88,61.53,0.81,1019.3,9.81,17.19,49,0.65,0,10.0,291.9,rain,42.363796,-71.1087861286
2020-08-16 00:00:00+00:00,1597536000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,66.77,67.08,61.69,0.84,1019.5,8.6,16.5,57,0.65,0,10.0,291.5,,42.363796,-71.1087861286
2020-08-16 01:00:00+00:00,1597539600,Partly Cloudy,partly-cloudy-night,0.0002,0.01,67.06,67.35,61.6,0.83,1019.6,5.82,14.32,50,0.54,0,10.0,292.3,rain,42.363796,-71.1087861286
2020-08-16 02:00:00+00:00,1597543200,Partly Cloudy,partly-cloudy-night,0.0009,0.01,67.09,67.38,61.56,0.82,1019.5,6.0,11.85,48,0.52,0,10.0,292.2,rain,42.363796,-71.1087861286
2020-08-16 03:00:00+00:00,1597546800,Partly Cloudy,partly-cloudy-night,0.0,0.0,67.02,67.29,61.39,0.82,1019.3,4.43,10.0,38,0.5,0,10.0,292.2,,42.363796,-71.1087861286
2020-08-16 04:00:00+00:00,1597550400,Partly Cloudy,partly-cloudy-night,0.0003,0.01,66.77,67.1,61.86,0.84,1019.2,3.8,7.94,45,0.48,0,10.0,292.1,rain,42.363796,-71.1087861286
2020-08-16 05:00:00+00:00,1597554000,Partly Cloudy,partly-cloudy-night,0.0003,0.01,66.33,66.67,61.77,0.85,1019.2,3.5,7.18,30,0.58,0,10.0,291.1,rain,42.363796,-71.1087861286
2020-08-16 06:00:00+00:00,1597557600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,65.61,65.93,61.44,0.86,1018.7,5.75,8.44,35,0.7,0,10.0,290.6,,42.363796,-71.1087861286
2020-08-16 07:00:00+00:00,1597561200,Overcast,cloudy,0.0,0.0,65.69,66.07,61.81,0.87,1018.6,4.89,9.38,34,0.89,0,10.0,290.3,,42.363796,-71.1087861286
2020-08-16 08:00:00+00:00,1597564800,Overcast,cloudy,0.0,0.0,65.53,65.87,61.56,0.87,1018.1,4.98,10.59,33,0.91,0,10.0,288.7,,42.363796,-71.1087861286
2020-08-16 09:00:00+00:00,1597568400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,65.3,65.64,61.49,0.87,1019.0,5.32,11.16,25,0.84,0,10.0,287.0,,42.363796,-71.1087861286
2020-08-16 10:00:00+00:00,1597572000,Overcast,cloudy,0.0,0.0,64.98,65.28,61.13,0.87,1018.4,6.39,13.09,27,0.89,0,10.0,287.7,,42.363796,-71.1087861286
2020-08-16 11:00:00+00:00,1597575600,Overcast,cloudy,0.0003,0.02,65.72,66.07,61.71,0.87,1019.0,6.34,13.14,40,0.95,0,10.0,291.0,rain,42.363796,-71.1087861286
2020-08-16 12:00:00+00:00,1597579200,Mostly Cloudy,partly-cloudy-day,0.0019,0.08,67.03,67.52,63.04,0.87,1019.1,7.82,14.23,49,0.81,1,10.0,292.3,rain,42.363796,-71.1087861286
2020-08-16 13:00:00+00:00,1597582800,Overcast,cloudy,0.0007,0.06,68.12,68.7,63.95,0.87,1019.1,7.84,14.68,59,0.91,2,10.0,292.4,rain,42.363796,-71.1087861286
2020-08-16 14:00:00+00:00,1597586400,Overcast,cloudy,0.0002,0.04,69.96,70.54,64.43,0.83,1018.9,6.92,16.37,62,0.96,3,10.0,288.9,rain,42.363796,-71.1087861286
2020-08-16 15:00:00+00:00,1597590000,Overcast,cloudy,0.0006,0.05,70.89,71.39,64.02,0.79,1018.5,11.35,17.4,70,0.93,4,10.0,288.7,rain,42.363796,-71.1087861286
2020-08-16 16:00:00+00:00,1597593600,Overcast,cloudy,0.0014,0.09,70.97,71.39,63.49,0.77,1018.1,10.27,19.04,72,0.99,4,10.0,289.2,rain,42.363796,-71.1087861286
2020-08-16 17:00:00+00:00,1597597200,Overcast,cloudy,0.0022,0.14,70.74,71.21,63.77,0.79,1017.8,10.7,18.5,64,0.95,5,10.0,289.4,rain,42.363796,-71.1087861286
2020-08-16 18:00:00+00:00,1597600800,Mostly Cloudy,partly-cloudy-day,0.004,0.24,70.01,70.58,64.43,0.82,1017.4,10.24,18.71,75,0.83,5,10.0,289.2,rain,42.363796,-71.1087861286
2020-08-16 19:00:00+00:00,1597604400,Overcast,cloudy,0.0023,0.22,69.02,69.62,64.37,0.85,1017.1,7.34,17.06,74,0.9,4,10.0,288.2,rain,42.363796,-71.1087861286
2020-08-16 20:00:00+00:00,1597608000,Overcast,cloudy,0.0016,0.2,68.96,69.49,63.79,0.84,1016.4,10.36,16.83,76,0.91,3,10.0,286.2,rain,42.363796,-71.1087861286
2020-08-16 21:00:00+00:00,1597611600,Mostly Cloudy,partly-cloudy-day,0.0018,0.21,68.68,69.16,63.4,0.83,1016.1,9.28,16.98,69,0.83,2,10.0,286.7,rain,42.363796,-71.1087861286
2020-08-16 22:00:00+00:00,1597615200,Possible Drizzle,rain,0.0046,0.29,67.97,68.5,63.59,0.86,1015.7,9.37,16.68,65,0.88,1,10.0,287.4,rain,42.363796,-71.1087861286
2020-08-16 23:00:00+00:00,1597618800,Overcast,cloudy,0.0015,0.24,67.21,67.75,63.41,0.88,1015.9,9.04,17.84,59,0.9,0,10.0,288.2,rain,42.363796,-71.1087861286
2020-08-17 00:00:00+00:00,1597622400,Light Rain,rain,0.0097,0.66,66.41,66.93,63.02,0.89,1015.5,9.78,18.6,54,0.95,0,10.0,291.1,rain,42.363796,-71.1087861286
2020-08-17 01:00:00+00:00,1597626000,Possible Drizzle,rain,0.0054,0.31,65.9,66.47,63.26,0.91,1014.9,6.78,18.03,54,0.87,0,9.787,291.9,rain,42.363796,-71.1087861286
2020-08-17 02:00:00+00:00,1597629600,Light Rain,rain,0.0213,0.73,65.59,66.17,63.18,0.92,1014.6,8.36,18.06,48,0.95,0,8.821,294.5,rain,42.363796,-71.1087861286
2020-08-17 03:00:00+00:00,1597633200,Rain,rain,0.0367,0.72,65.19,65.77,63.01,0.93,1014.3,8.79,16.66,38,0.99,0,8.63,296.8,rain,42.363796,-71.1087861286
2020-08-17 04:00:00+00:00,1597636800,Rain,rain,0.045,0.69,64.96,65.52,62.8,0.93,1014.0,6.94,16.65,36,0.92,0,9.154,297.6,rain,42.363796,-71.1087861286
2020-08-17 05:00:00+00:00,1597640400,Light Rain,rain,0.0169,0.68,64.73,65.27,62.66,0.93,1013.7,6.73,17.06,29,0.88,0,9.579,297.7,rain,42.363796,-71.1087861286
2020-08-17 06:00:00+00:00,1597644000,Mostly Cloudy,partly-cloudy-night,0.0051,0.14,64.32,64.73,61.63,0.91,1013.2,8.44,16.49,37,0.8,0,10.0,295.7,rain,42.363796,-71.1087861286
2020-08-17 07:00:00+00:00,1597647600,Overcast,cloudy,0.0025,0.14,63.79,64.17,61.27,0.92,1012.8,7.57,17.95,30,0.88,0,9.899,296.6,rain,42.363796,-71.1087861286
2020-08-17 08:00:00+00:00,1597651200,Possible Drizzle,rain,0.0057,0.25,63.63,64.01,61.2,0.92,1012.4,6.59,17.03,28,0.96,0,9.536,298.0,rain,42.363796,-71.1087861286
2020-08-17 09:00:00+00:00,1597654800,Overcast,cloudy,0.0039,0.24,63.84,64.22,61.23,0.91,1012.5,6.29,15.9,12,0.92,0,9.528,298.9,rain,42.363796,-71.1087861286
2020-08-17 10:00:00+00:00,1597658400,Possible Drizzle,rain,0.0058,0.42,63.37,63.68,60.72,0.91,1012.9,7.89,15.9,7,0.91,0,9.716,298.8,rain,42.363796,-71.1087861286
2020-08-17 11:00:00+00:00,1597662000,Mostly Cloudy,partly-cloudy-day,0.001,0.06,63.51,63.84,60.81,0.91,1013.2,8.12,15.6,0,0.8,0,9.646,298.3,rain,42.363796,-71.1087861286
2020-08-17 12:00:00+00:00,1597665600,Mostly Cloudy,partly-cloudy-day,0.0011,0.04,63.89,64.2,60.81,0.9,1013.4,6.7,14.21,1,0.76,1,8.702,298.2,rain,42.363796,-71.1087861286
2020-08-17 13:00:00+00:00,1597669200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,65.55,65.81,60.99,0.85,1013.5,6.64,12.7,4,0.73,2,10.0,297.2,,42.363796,-71.1087861286
2020-08-17 14:00:00+00:00,1597672800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,67.41,67.55,60.56,0.79,1013.1,6.33,11.97,18,0.7,4,10.0,295.8,,42.363796,-71.1087861286
2020-08-17 15:00:00+00:00,1597676400,Mostly Cloudy,partly-cloudy-day,0.0003,0.01,69.43,69.52,60.58,0.73,1013.4,5.6,10.05,28,0.65,5,10.0,294.8,rain,42.363796,-71.1087861286
2020-08-17 16:00:00+00:00,1597680000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,71.42,71.5,60.67,0.69,1012.7,6.32,8.85,51,0.62,6,10.0,294.2,,42.363796,-71.1087861286
2020-08-17 17:00:00+00:00,1597683600,Partly Cloudy,partly-cloudy-day,0.0,0.0,72.0,72.04,60.36,0.67,1013.1,4.57,7.77,67,0.57,6,10.0,293.9,,42.363796,-71.1087861286
2020-08-17 18:00:00+00:00,1597687200,Partly Cloudy,partly-cloudy-day,0.0008,0.01,72.16,72.25,60.81,0.67,1012.9,5.54,8.38,93,0.54,6,10.0,300.2,rain,42.363796,-71.1087861286
2020-08-17 19:00:00+00:00,1597690800,Partly Cloudy,partly-cloudy-day,0.0009,0.01,72.46,72.57,61.01,0.67,1012.4,6.34,8.59,97,0.37,5,10.0,300.9,rain,42.363796,-71.1087861286
